0.0,0.0,0.0,0.0,0.0,0.0,Code/Phase2/Data/Images/traj_Sinusoid_00000.png
0.0,0.0,0.0,0.008843882527902028,-0.0024986314350467186,0.0023591787947996583,Code/Phase2/Data/Images/traj_Sinusoid_00001.png
-37.43542212610293,269.11096648121475,-47.58432524724231,15.855901057107914,-5.831256749709482,3.893508952070846,Code/Phase2/Data/Images/traj_Sinusoid_00002.png
-37.198776973016756,267.5902871340937,-39.98904553395088,12.343743336230428,-6.7465012173784284,2.353044583704045,Code/Phase2/Data/Images/traj_Sinusoid_00003.png
-36.923136075375176,265.6181659139891,-32.352072506988435,9.310846873355938,-6.8536355348656866,1.1703379649297494,Code/Phase2/Data/Images/traj_Sinusoid_00004.png
-36.6538560571133,263.1972806627276,-24.712675153398667,6.913933522177952,-6.50157605246892,0.37488198050108895,Code/Phase2/Data/Images/traj_Sinusoid_00005.png
-36.47568152526763,260.33100973849133,-17.023807007852245,5.098819703959187,-5.941266343522506,-0.11509259544536873,Code/Phase2/Data/Images/traj_Sinusoid_00006.png
-36.1670645222815,257.0251090521647,-9.353206986182421,3.747622208114972,-5.320812284403182,-0.3952542407829916,Code/Phase2/Data/Images/traj_Sinusoid_00007.png
-35.93313831620516,253.28502816609438,-1.6471935321180136,2.744813694028438,-4.716303660474955,-0.5413884145622332,Code/Phase2/Data/Images/traj_Sinusoid_00008.png
-35.685238954098985,249.1203388217472,6.075421541979511,1.9972896295291485,-4.161368485215005,-0.6055030173115219,Code/Phase2/Data/Images/traj_Sinusoid_00009.png
-35.37404667944904,244.5312600880981,13.76372280391849,1.4355266281550276,-3.667099618671056,-0.6210073827652886,Code/Phase2/Data/Images/traj_Sinusoid_00010.png
-35.12486347780245,239.53001059452012,21.450766564292923,1.0092262710188613,-3.2334770207422463,-0.6086501072099836,Code/Phase2/Data/Images/traj_Sinusoid_00011.png
-34.87795029381765,234.12248595718177,29.09942007455974,0.682462554858339,-2.8556847549571427,-0.5810624824546826,Code/Phase2/Data/Images/traj_Sinusoid_00012.png
-34.589256484497085,228.322323245994,36.757031992986036,0.4294996871445044,-2.5272357975632316,-0.54583899415065,Code/Phase2/Data/Images/traj_Sinusoid_00013.png
-34.31938510264397,222.13330491505488,44.364537892405984,0.2318291960064305,-2.2414270897703585,-0.507524764215779,Code/Phase2/Data/Images/traj_Sinusoid_00014.png
-33.99643791169984,215.5717007549279,51.91714628006875,0.07599967855028762,-1.9920750384326664,-0.4687111170104943,Code/Phase2/Data/Images/traj_Sinusoid_00015.png
-33.69849806328981,208.64331113455273,59.44603526644203,-0.047848116015999385,-1.7736957774865962,-0.43092259012038975,Code/Phase2/Data/Images/traj_Sinusoid_00016.png
