0.0,0.0,0.0,0.0,0.0,0.0,Code/Phase2/Data/Images/traj_Straight_Line_00000.png
0.0,0.0,0.0,2.883527103532711e-07,2.7814635636121647e-06,2.2913520674455635e-06,Code/Phase2/Data/Images/traj_Straight_Line_00001.png
-0.008645275870277972,0.0012126854921014026,0.004953323459502291,0.001640443361659876,0.001380035879514172,0.001098625002909387,Code/Phase2/Data/Images/traj_Straight_Line_00002.png
-0.03375954774895405,0.0007236481000004009,0.004547586396787838,0.00329803882157552,0.0027459378683729486,0.0021907075460928854,Code/Phase2/Data/Images/traj_Straight_Line_00003.png
-0.02968290932313688,0.0012190817600457192,-0.009317218854542475,0.004932609836848327,0.0041039409899009185,0.0032702762181183757,Code/Phase2/Data/Images/traj_Straight_Line_00004.png
-0.03198078831344056,-0.0010961200797074244,-0.0002273551738811716,0.006575045244737739,0.0054799848523050775,0.004386162023047418,Code/Phase2/Data/Images/traj_Straight_Line_00005.png
0.02528634315626884,0.00016408415672865487,-0.017597991843067484,0.008220043068495811,0.006853455969796174,0.005477706295557816,Code/Phase2/Data/Images/traj_Straight_Line_00006.png
0.036066976491005986,0.0005118065719838465,0.004116084126680211,0.009864437022219449,0.0082164828950525,0.006572211613041675,Code/Phase2/Data/Images/traj_Straight_Line_00007.png
-0.001866188552680636,0.0002928692618973103,-0.008233533714918832,0.01149078613361529,0.009574405924722867,0.007669910578421698,Code/Phase2/Data/Images/traj_Straight_Line_00008.png
-0.0013568206792233457,-0.0007680737301092456,-0.008323265995473339,0.013129066916770977,0.0109371426856561,0.008746587319528583,Code/Phase2/Data/Images/traj_Straight_Line_00009.png
-0.027509909001989793,4.054140124884937e-06,0.005984276153765043,0.014764130447394594,0.012303512363970754,0.009829239486570935,Code/Phase2/Data/Images/traj_Straight_Line_00010.png
-0.03076779230202077,0.0009271547813353453,0.012473020258926841,0.016380151482695858,0.013664565520954613,0.010915239780872145,Code/Phase2/Data/Images/traj_Straight_Line_00011.png
-0.02964958398720737,-0.0017410945030082023,0.0006649274356761538,0.018001683040020963,0.014997087538541681,0.012007626888193497,Code/Phase2/Data/Images/traj_Straight_Line_00012.png
0.012582467918384783,-0.0004956506979288325,0.010749194868721982,0.019621752999260958,0.01635067230379448,0.013085454631450605,Code/Phase2/Data/Images/traj_Straight_Line_00013.png
0.021448857786423955,0.0010462457946376325,-0.007219881525617947,0.02123543664588494,0.01768884869223361,0.014151291733229467,Code/Phase2/Data/Images/traj_Straight_Line_00014.png
